sample,channel_idx,channel_name,time,band,fRMSE
26,0,density,2,low,0.1988883763551712
26,0,density,2,mid,1.0264191627502441
26,0,density,2,high,1.8781371116638184
26,0,density,3,low,0.2051158845424652
26,0,density,3,mid,1.0287154912948608
26,0,density,3,high,2.23612117767334
26,0,density,4,low,0.19250747561454773
26,0,density,4,mid,1.0325210094451904
26,0,density,4,high,2.4349679946899414
26,0,density,5,low,0.1841704100370407
26,0,density,5,mid,1.0271714925765991
26,0,density,5,high,2.5748958587646484
26,0,density,6,low,0.19609233736991882
26,0,density,6,mid,1.0285519361495972
26,0,density,6,high,2.6682076454162598
26,0,density,7,low,0.18580780923366547
26,0,density,7,mid,1.022227168083191
26,0,density,7,high,2.5948708057403564
26,0,density,8,low,0.19611527025699615
26,0,density,8,mid,1.0286754369735718
26,0,density,8,high,2.4461193084716797
26,0,density,9,low,0.18893951177597046
26,0,density,9,mid,1.016880989074707
26,0,density,9,high,2.7295258045196533
26,0,density,10,low,0.1931932121515274
26,0,density,10,mid,1.0101895332336426
26,0,density,10,high,2.7662532329559326
26,1,pressure,0,low,0.19564180076122284
26,1,pressure,0,mid,1.050112247467041
26,1,pressure,0,high,1.098296046257019
26,1,pressure,1,low,0.19173569977283478
26,1,pressure,1,mid,1.0514631271362305
26,1,pressure,1,high,1.1241148710250854
26,1,pressure,2,low,0.18031272292137146
26,1,pressure,2,mid,1.041439414024353
26,1,pressure,2,high,1.111643671989441
26,1,pressure,3,low,0.18640273809432983
26,1,pressure,3,mid,1.0341956615447998
26,1,pressure,3,high,1.1332095861434937
26,1,pressure,4,low,0.16119827330112457
26,1,pressure,4,mid,1.0334744453430176
26,1,pressure,4,high,1.1068211793899536
26,1,pressure,5,low,0.16582192480564117
26,1,pressure,5,mid,1.032116174697876
26,1,pressure,5,high,1.1235755681991577
26,1,pressure,6,low,0.18049369752407074
26,1,pressure,6,mid,1.0578912496566772
26,1,pressure,6,high,1.1663463115692139
26,1,pressure,7,low,0.1793769747018814
26,1,pressure,7,mid,1.0453698635101318
26,1,pressure,7,high,1.1582255363464355
26,1,pressure,8,low,0.17818519473075867
26,1,pressure,8,mid,1.0265519618988037
26,1,pressure,8,high,1.1448493003845215
26,1,pressure,9,low,0.1473141461610794
26,1,pressure,9,mid,1.0240280628204346
26,1,pressure,9,high,1.1297284364700317
26,1,pressure,10,low,0.17082342505455017
26,1,pressure,10,mid,1.02194082736969
26,1,pressure,10,high,1.1452285051345825
26,2,Vx,0,low,1.4131665229797363
26,2,Vx,0,mid,1.3317279815673828
26,2,Vx,0,high,3.624462604522705
26,2,Vx,1,low,1.3044418096542358
26,2,Vx,1,mid,1.3722286224365234
26,2,Vx,1,high,3.8001108169555664
26,2,Vx,2,low,1.2873440980911255
26,2,Vx,2,mid,1.337451696395874
26,2,Vx,2,high,3.570977210998535
26,2,Vx,3,low,1.3453679084777832
26,2,Vx,3,mid,1.3100532293319702
26,2,Vx,3,high,3.5458004474639893
26,2,Vx,4,low,1.4248261451721191
26,2,Vx,4,mid,1.2669782638549805
26,2,Vx,4,high,3.5768795013427734
26,2,Vx,5,low,1.3778671026229858
26,2,Vx,5,mid,1.3450027704238892
26,2,Vx,5,high,3.922994375228882
26,2,Vx,6,low,1.382668375968933
26,2,Vx,6,mid,1.3404098749160767
26,2,Vx,6,high,4.349450588226318
26,2,Vx,7,low,1.3805463314056396
26,2,Vx,7,mid,1.3167108297348022
26,2,Vx,7,high,3.963627815246582
26,2,Vx,8,low,1.3876609802246094
26,2,Vx,8,mid,1.349644422531128
26,2,Vx,8,high,4.4690070152282715
26,2,Vx,9,low,1.285192608833313
26,2,Vx,9,mid,1.2561043500900269
26,2,Vx,9,high,4.328861236572266
26,2,Vx,10,low,1.3375828266143799
26,2,Vx,10,mid,1.287179946899414
26,2,Vx,10,high,3.906928777694702
26,3,Vy,0,low,1.207726001739502
26,3,Vy,0,mid,1.161988377571106
26,3,Vy,0,high,3.7624430656433105
26,3,Vy,1,low,1.2857041358947754
26,3,Vy,1,mid,1.1321407556533813
26,3,Vy,1,high,3.471142053604126
26,3,Vy,2,low,1.301621437072754
26,3,Vy,2,mid,1.1804354190826416
26,3,Vy,2,high,3.4974091053009033
26,3,Vy,3,low,1.3354796171188354
26,3,Vy,3,mid,1.1680386066436768
26,3,Vy,3,high,3.8601481914520264
26,3,Vy,4,low,1.3059595823287964
26,3,Vy,4,mid,1.1557140350341797
26,3,Vy,4,high,4.268819808959961
26,3,Vy,5,low,1.3433486223220825
26,3,Vy,5,mid,1.1724693775177002
26,3,Vy,5,high,4.55167818069458
26,3,Vy,6,low,1.3017655611038208
26,3,Vy,6,mid,1.1641085147857666
26,3,Vy,6,high,4.811774253845215
26,3,Vy,7,low,1.317467451095581
26,3,Vy,7,mid,1.1241503953933716
26,3,Vy,7,high,4.485191345214844
26,3,Vy,8,low,1.3341097831726074
26,3,Vy,8,mid,1.1786866188049316
26,3,Vy,8,high,5.022290229797363
26,3,Vy,9,low,1.2939010858535767
26,3,Vy,9,mid,1.147268533706665
26,3,Vy,9,high,5.054512977600098
26,3,Vy,10,low,1.318285346031189
26,3,Vy,10,mid,1.1789551973342896
26,3,Vy,10,high,4.979701042175293
27,0,density,0,low,0.222635418176651
27,0,density,0,mid,1.0397050380706787
27,0,density,0,high,1.464814305305481
27,0,density,1,low,0.21078363060951233
27,0,density,1,mid,1.034566044807434
27,0,density,1,high,1.4393402338027954
27,0,density,2,low,0.1885548084974289
27,0,density,2,mid,1.0356402397155762
27,0,density,2,high,1.59135103225708
27,0,density,3,low,0.18205678462982178
27,0,density,3,mid,1.0211787223815918
27,0,density,3,high,1.7187227010726929
27,0,density,4,low,0.18060579895973206
27,0,density,4,mid,1.0226846933364868
27,0,density,4,high,1.7205997705459595
27,0,density,5,low,0.18869051337242126
27,0,density,5,mid,1.0208193063735962
27,0,density,5,high,1.727182149887085
27,0,density,6,low,0.18913911283016205
27,0,density,6,mid,1.0152920484542847
27,0,density,6,high,1.7484902143478394
27,0,density,7,low,0.1993124634027481
27,0,density,7,mid,1.0248386859893799
27,0,density,7,high,1.7660707235336304
27,0,density,8,low,0.1883949488401413
27,0,density,8,mid,1.0243533849716187
27,0,density,8,high,1.70155668258667
27,0,density,9,low,0.18452617526054382
27,0,density,9,mid,1.0196675062179565
27,0,density,9,high,1.880753517150879
27,0,density,10,low,0.21146519482135773
27,0,density,10,mid,1.0244241952896118
27,0,density,10,high,1.9894347190856934
27,1,pressure,0,low,0.2651965320110321
27,1,pressure,0,mid,1.0951193571090698
27,1,pressure,0,high,1.2047395706176758
27,1,pressure,1,low,0.2609180212020874
27,1,pressure,1,mid,1.066128134727478
27,1,pressure,1,high,1.2203925848007202
27,1,pressure,2,low,0.21818284690380096
27,1,pressure,2,mid,1.03375244140625
27,1,pressure,2,high,1.1703846454620361
